,yspall,log10_phi0,eta,Dcj
r60um_tpl927,0.0016806161662794,-2.578748606472867,0.0008412118283115,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl928,0.0019457502218775,-2.5523898418080417,0.0007677236492256,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl929,0.0017646508408144,-3.627031540761095,0.0009649031674516,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl930,0.0016607768091762,-3.2233847602752745,0.0005692661783149,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl931,0.0006492001707225,-2.9620037542750906,0.0007064288010409,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl932,0.0025828019272419,-2.8469938074743393,0.0008676689660119,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl933,0.0008177477836339,-3.4860968640262446,0.0002895858981155,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl934,0.0036748308398183,-3.779632073993589,0.0002852168674959,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl935,0.0021801747423316,-3.459433224912435,0.0007670067160172,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl936,0.0039279621856654,-3.151745377629903,0.0005344255088747,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl937,0.0035243001794359,-3.6801560148726944,0.0007800554524687,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl938,0.0015626616752922,-3.1129627395756363,0.0007448869055456,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl939,0.0018232346809139,-2.4037867808895745,0.0005202148055425,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl940,0.0011964519449814,-2.7308931224106185,0.0005064758286932,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl941,0.0032828086890024,-3.74736582943842,0.0005728604557709,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl942,0.0013619473767714,-3.0524493242121045,0.0005690018782058,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl943,0.0041256720988874,-2.7804633455148484,0.0005271051092818,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl944,0.0027728256102057,-3.444089039808491,0.0004696390823762,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl945,0.0013020601855774,-3.499640123466262,0.0005429950938712,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl946,0.0015642384482001,-3.354067119204033,0.0009639825321667,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl947,0.0005655015251944,-2.800487196884971,0.0007779100697443,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl948,0.0032691631679335,-3.567449747815947,0.0005912207541359,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl949,0.0042729350761208,-3.494347483543554,0.0009994122159476,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl950,0.0004162942847619,-2.8323689533802914,0.000583338526511,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl951,0.0023907683011108,-2.739514122527894,0.0003717637271277,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl952,0.0004576791560842,-2.7941749867709484,0.0007915955229425,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl953,0.0038656260103205,-3.1546880270940214,0.0007222846355235,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl954,0.0034222021728631,-3.2426375305694948,0.0007475603012543,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl955,0.0019004435531238,-3.0620856342416887,0.000437684751531,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl956,0.0025247833352719,-3.3093268013174812,0.0002728338965771,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl957,0.0026324620713497,-3.430819238847724,0.000412123435764,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl958,0.0017429651809097,-3.6319698564472014,0.0008347324453211,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl959,0.0040500908695245,-2.7445919751740453,0.0004883683534674,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl960,0.0021198223309026,-2.5408078683282422,0.0006696037567166,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl961,0.0008508923773643,-2.960120490540302,0.0005278907482044,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl962,0.001248650242557,-3.1536620410835408,0.0009023135200838,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl963,0.0047492451547379,-2.973840808447298,0.0003997969876311,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl964,0.0007109257690301,-2.4432436478330564,0.000576524761134,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl965,0.0013121124269727,-2.4503591759812915,0.0007079664727173,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl966,0.0027755133588515,-3.741567093625668,0.0004315126166677,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl967,0.0004623563236185,-2.712305302086821,0.0002791610536048,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl968,0.0043567704258979,-3.369154068163125,0.0004331898515503,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl969,0.0046999003927875,-2.61309167290454,0.00070261276034,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl970,0.0032078625324993,-3.4739416141627175,0.0007798360453103,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl971,0.0023106812484852,-3.0263092817556627,0.0003081717576263,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl972,0.0022821183843703,-2.5512408982163706,0.0006814497560761,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl973,0.0004222078727909,-3.6987057758529702,0.0006783932649197,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl974,0.0033664248370116,-3.0611952649856127,0.0002863775781198,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl975,0.0046745976179873,-2.515372508512584,0.0002977310402262,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl976,0.000798404259397,-3.4499518420919717,0.0003344542107843,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl977,0.0015580059215517,-3.796084327332018,0.0006735351791554,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl978,0.0031822736683331,-3.0307792379490546,0.0006466308320842,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl979,0.0026068084753512,-3.3133218796672934,0.0008720544841919,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl980,0.0024768173242321,-2.848145678908073,0.0009061570228188,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl981,0.0015260780344106,-2.862796551466677,0.0006136195953597,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl982,0.0010905088034263,-2.5941964184886697,0.0003037160670865,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl983,0.0017874769874465,-3.7675616501632474,0.0004096989202794,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl984,0.0047919714641211,-2.821656272489616,0.000497161380042,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl985,0.0015365458531461,-2.6149337926080864,0.0007626578805506,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl986,0.0038758219536072,-2.7684709415833484,0.000311239270881,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl987,0.0016326479589975,-3.4310124896569354,0.000649551173584,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl988,0.0007975950132671,-2.9743093405345657,0.0007253230163379,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl989,0.0034328975488522,-2.6752178351675657,0.000295661649742,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl990,0.0044218881038446,-3.2288538335333894,0.0003369732157847,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl991,0.0026830149249077,-3.7048544001165777,0.0006927187962917,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl992,0.003075529256816,-2.994310110858704,0.0008018217809821,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl993,0.0040530535329818,-2.4271920037408607,0.0003439895765919,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl994,0.0011575555866685,-2.8230208566676183,0.00036786955164,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl995,0.002284968807356,-2.6219352492415435,0.0004565860040053,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl996,0.0015683798080919,-2.9756656999571844,0.0007127301653516,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl997,0.0020883992876633,-3.0218412040221723,0.000874322212954,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl998,0.003120263746187,-3.1385815586494026,0.0003729693076116,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl999,0.0046088956648326,-3.706505898924252,0.0007423143922898,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl1000,0.0020292778536394,-3.5663795126853013,0.0008641298280571,'50.0 percentile dcj 0.878 cm us**-1'
